Database,table,variable,modality_code,label
PKGC_2017,PKGC2017_dicoVar_global,PKGC2017_dicoVar_global__INOCULATION,2,Oui sur micro-granul?s sp?cifiques 
PKGC_2017,PKGC2017_dicoVar_global,PKGC2017_dicoVar_global__INOCULATION,0,Non
PKGC_2017,PKGC2017_dicoVar_global,PKGC2017_dicoVar_global__KABATIEL,1,Forte2:Moyenne3:Faible
PKGC_2017,PKGC2017_dicoVar_global,PKGC2017_dicoVar_global__KABATIEL,nulle,nulle
PKGC_2017,PKGC2017_dicoVar_global,PKGC2017_dicoVar_global__LABCAN,1,Oui
PKGC_2017,PKGC2017_dicoVar_global,PKGC2017_dicoVar_global__LABCAN,0,Non
PKGC_2017,PKGC2017_dicoVar_global,PKGC2017_dicoVar_global__LABCAN,8,Ne sait pas
PKGC_2017,PKGC2017_dicoVar_global,PKGC2017_dicoVar_global__LEGUM,1,Moins de 20?%
PKGC_2017,PKGC2017_dicoVar_global,PKGC2017_dicoVar_global__LEGUM,2,De 20 ? moins de 40?%
PKGC_2017,PKGC2017_dicoVar_global,PKGC2017_dicoVar_global__LEGUM,3,40?% et plus
PKGC_2017,PKGC2017_dicoVar_global,PKGC2017_dicoVar_global__LIMACES,1,Forte2:Moyenne3:Faible
PKGC_2017,PKGC2017_dicoVar_global,PKGC2017_dicoVar_global__LIMACES,nulle,nulle
PKGC_2017,PKGC2017_dicoVar_global,PKGC2017_dicoVar_global__LOGICIEL,1,MesP@rcelles
PKGC_2017,PKGC2017_dicoVar_global,PKGC2017_dicoVar_global__LOGICIEL,2,Geofolia
PKGC_2017,PKGC2017_dicoVar_global,PKGC2017_dicoVar_global__LOGICIEL,3,Atland
PKGC_2017,PKGC2017_dicoVar_global,PKGC2017_dicoVar_global__LOGICIEL,4,Autre
PKGC_2017,PKGC2017_dicoVar_global,PKGC2017_dicoVar_global__LUTTEOIS,0,Non1:Oui
PKGC_2017,PKGC2017_dicoVar_global,PKGC2017_dicoVar_global__LUTTEOIS,effarouchement (sonore,effarouchement (sonore
PKGC_2017,PKGC2017_dicoVar_global,PKGC2017_dicoVar_global__LUTTEOIS,visuel)2,Oui
PKGC_2017,PKGC2017_dicoVar_global,PKGC2017_dicoVar_global__LUTTEOIS,r?gulation (tir,r?gulation (tir
PKGC_2017,PKGC2017_dicoVar_global,PKGC2017_dicoVar_global__LUTTEOIS,pi?geage)3,Oui
PKGC_2017,PKGC2017_dicoVar_global,PKGC2017_dicoVar_global__LUTTEOIS,autres,autres
PKGC_2017,PKGC2017_dicoVar_global,PKGC2017_dicoVar_global__MALADIES,1,Forte2:Moyenne3:Faible
PKGC_2017,PKGC2017_dicoVar_global,PKGC2017_dicoVar_global__MALADIES,nulle,nulle
PKGC_2017,PKGC2017_dicoVar_global,PKGC2017_dicoVar_global__MALFEUILL,1,Forte2:Moyenne3:Faible
PKGC_2017,PKGC2017_dicoVar_global,PKGC2017_dicoVar_global__MALFEUILL,nulle,nulle
PKGC_2017,PKGC2017_dicoVar_global,PKGC2017_dicoVar_global__MATCHARG,1,Bell
PKGC_2017,PKGC2017_dicoVar_global,PKGC2017_dicoVar_global__MATCHARG,2,Farmi
PKGC_2017,PKGC2017_dicoVar_global,PKGC2017_dicoVar_global__MATCHARG,3,Chargement frontal
PKGC_2017,PKGC2017_dicoVar_global,PKGC2017_dicoVar_global__MATCHARG,4,Coupeuse tron?onneuse
PKGC_2017,PKGC2017_dicoVar_global,PKGC2017_dicoVar_global__MATCHARG,5,Autres types de mat?riel
PKGC_2017,PKGC2017_dicoVar_global,PKGC2017_dicoVar_global__MATCOUPE,1,Mini
PKGC_2017,PKGC2017_dicoVar_global,PKGC2017_dicoVar_global__MATCOUPE,moto coupeuse2,Coupeuse 'p?i'3:Coupeuse tron?onneuse4:Autres types de mat?riel
PKGC_2017,PKGC2017_dicoVar_global,PKGC2017_dicoVar_global__MELCULTURE,01,Avoine02:Bl? dur03:Bl? tendre04:Epeautre05:F?verole06:Lupin07:Luzerne08:Orge
PKGC_2017,PKGC2017_dicoVar_global,PKGC2017_dicoVar_global__MELCULTURE,escourgeon09,Pois fourrager10:Pois prot?agineux11:Sainfoin12:Seigle13:Tr?fle14:Triticale15:Vesce88:Autre
PKGC_2017,PKGC2017_dicoVar_global,PKGC2017_dicoVar_global__MELDEBOUCHE,1,Consommation propre
PKGC_2017,PKGC2017_dicoVar_global,PKGC2017_dicoVar_global__MELDEBOUCHE,2,Vente
PKGC_2017,PKGC2017_dicoVar_global,PKGC2017_dicoVar_global__MELDOSESEMUNI,1,Poids de semence par ha (kg/ha)
PKGC_2017,PKGC2017_dicoVar_global,PKGC2017_dicoVar_global__MELDOSESEMUNI,2,Nombre de grains par m
PKGC_2017,PKGC2017_dicoVar_global,PKGC2017_dicoVar_global__MELDOSESEMUNI,23,Nombre de grains ? l?hectare
PKGC_2017,PKGC2017_dicoVar_global,PKGC2017_dicoVar_global__MELIGETHE,1,Forte2:Moyenne3:Faible
PKGC_2017,PKGC2017_dicoVar_global,PKGC2017_dicoVar_global__MELIGETHE,nulle,nulle
PKGC_2017,PKGC2017_dicoVar_global,PKGC2017_dicoVar_global__MELRDUNI,1,q/ha
PKGC_2017,PKGC2017_dicoVar_global,PKGC2017_dicoVar_global__MELRDUNI,2,t/ha
PKGC_2017,PKGC2017_dicoVar_global,PKGC2017_dicoVar_global__MELSEMPROV,1,Semence certifi?e (?tiquette bleue du SOC)
PKGC_2017,PKGC2017_dicoVar_global,PKGC2017_dicoVar_global__MELSEMPROV,2,M?lange dans le semoir de semences certifi?es et de ferme
PKGC_2017,PKGC2017_dicoVar_global,PKGC2017_dicoVar_global__MELSEMPROV,3,Semence de ferme
PKGC_2017,PKGC2017_dicoVar_global,PKGC2017_dicoVar_global__MELSEMPROVBIO,1,Conventionnel(le) non trait?(e) (en d?rogation)
PKGC_2017,PKGC2017_dicoVar_global,PKGC2017_dicoVar_global__MELSEMPROVBIO,2,Certifi?(e) bio
PKGC_2017,PKGC2017_dicoVar_global,PKGC2017_dicoVar_global__MELTYP2012,1,M?lange de c?r?ales
PKGC_2017,PKGC2017_dicoVar_global,PKGC2017_dicoVar_global__MELTYP2012,2,M?lange avec prot?agineux
PKGC_2017,PKGC2017_dicoVar_global,PKGC2017_dicoVar_global__MELTYP2012,3,M?lange fourrager
PKGC_2017,PKGC2017_dicoVar_global,PKGC2017_dicoVar_global__MELTYP2012,4,Autre type de m?lange
PKGC_2017,PKGC2017_dicoVar_global,PKGC2017_dicoVar_global__MELTYP2013,1,M?lange de c?r?ales
PKGC_2017,PKGC2017_dicoVar_global,PKGC2017_dicoVar_global__MELTYP2013,2,M?lange avec prot?agineux
PKGC_2017,PKGC2017_dicoVar_global,PKGC2017_dicoVar_global__MELTYP2013,3,M?lange fourrager
PKGC_2017,PKGC2017_dicoVar_global,PKGC2017_dicoVar_global__MELTYP2013,4,Autre type de m?lange
PKGC_2017,PKGC2017_dicoVar_global,PKGC2017_dicoVar_global__MELTYP2014,1,M?lange de c?r?ales
PKGC_2017,PKGC2017_dicoVar_global,PKGC2017_dicoVar_global__MELTYP2014,2,M?lange avec prot?agineux
PKGC_2017,PKGC2017_dicoVar_global,PKGC2017_dicoVar_global__MELTYP2014,3,M?lange fourrager
PKGC_2017,PKGC2017_dicoVar_global,PKGC2017_dicoVar_global__MELTYP2014,4,Autre type de m?lange
PKGC_2017,PKGC2017_dicoVar_global,PKGC2017_dicoVar_global__MELTYP2015,1,M?lange de c?r?ales
PKGC_2017,PKGC2017_dicoVar_global,PKGC2017_dicoVar_global__MELTYP2015,2,M?lange avec prot?agineux
PKGC_2017,PKGC2017_dicoVar_global,PKGC2017_dicoVar_global__MELTYP2015,3,M?lange fourrager
PKGC_2017,PKGC2017_dicoVar_global,PKGC2017_dicoVar_global__MELTYP2015,4,Autre type de m?lange
PKGC_2017,PKGC2017_dicoVar_global,PKGC2017_dicoVar_global__MELTYP2016,1,M?lange de c?r?ales
PKGC_2017,PKGC2017_dicoVar_global,PKGC2017_dicoVar_global__MELTYP2016,2,M?lange avec prot?agineux
PKGC_2017,PKGC2017_dicoVar_global,PKGC2017_dicoVar_global__MELTYP2016,3,M?lange fourrager
PKGC_2017,PKGC2017_dicoVar_global,PKGC2017_dicoVar_global__MELTYP2016,4,Autre type de m?lange
PKGC_2017,PKGC2017_dicoVar_global,PKGC2017_dicoVar_global__MILDIOU,1,Forte2:Moyenne3:Faible
PKGC_2017,PKGC2017_dicoVar_global,PKGC2017_dicoVar_global__MILDIOU,nulle,nulle
PKGC_2017,PKGC2017_dicoVar_global,PKGC2017_dicoVar_global__MODCHARG,1,Manuel
PKGC_2017,PKGC2017_dicoVar_global,PKGC2017_dicoVar_global__MODCHARG,2,M?canis?
PKGC_2017,PKGC2017_dicoVar_global,PKGC2017_dicoVar_global__MODCOUPE,1,Manuel
PKGC_2017,PKGC2017_dicoVar_global,PKGC2017_dicoVar_global__MODCOUPE,2,M?canis?
PKGC_2017,PKGC2017_dicoVar_global,PKGC2017_dicoVar_global__MODE,1,Foin
PKGC_2017,PKGC2017_dicoVar_global,PKGC2017_dicoVar_global__MODE,2,Ensilage
PKGC_2017,PKGC2017_dicoVar_global,PKGC2017_dicoVar_global__MODE,3,P?ture
PKGC_2017,PKGC2017_dicoVar_global,PKGC2017_dicoVar_global__MODE,4,Affouragement en vert
PKGC_2017,PKGC2017_dicoVar_global,PKGC2017_dicoVar_global__MODE,5,Enrubannage
PKGC_2017,PKGC2017_dicoVar_global,PKGC2017_dicoVar_global__MODEXDEROB,1,R?colte
PKGC_2017,PKGC2017_dicoVar_global,PKGC2017_dicoVar_global__MODEXDEROB,2,P?ture
PKGC_2017,PKGC2017_dicoVar_global,PKGC2017_dicoVar_global__MODIFFUMN,1,Oui
PKGC_2017,PKGC2017_dicoVar_global,PKGC2017_dicoVar_global__MODIFFUMN,? la hausse2,Oui
PKGC_2017,PKGC2017_dicoVar_global,PKGC2017_dicoVar_global__MODIFFUMN,? la baisse0,Non
PKGC_2017,PKGC2017_dicoVar_global,PKGC2017_dicoVar_global__NIVCENGVERT,1,Faible (<=1 tonne)
PKGC_2017,PKGC2017_dicoVar_global,PKGC2017_dicoVar_global__NIVCENGVERT,2,Moyen (1 ? 3 t)
PKGC_2017,PKGC2017_dicoVar_global,PKGC2017_dicoVar_global__NIVCENGVERT,3,Fort (3 ? 5 t)
PKGC_2017,PKGC2017_dicoVar_global,PKGC2017_dicoVar_global__NIVCENGVERT,4,Tr?s fort (>5 t)
PKGC_2017,PKGC2017_dicoVar_global,PKGC2017_dicoVar_global__OIDIUM,1,Forte2:Moyenne3:Faible
PKGC_2017,PKGC2017_dicoVar_global,PKGC2017_dicoVar_global__OIDIUM,nulle,nulle
PKGC_2017,PKGC2017_dicoVar_global,PKGC2017_dicoVar_global__PERIOD2012,1,automne
PKGC_2017,PKGC2017_dicoVar_global,PKGC2017_dicoVar_global__PERIOD2012,2,printemps
PKGC_2017,PKGC2017_dicoVar_global,PKGC2017_dicoVar_global__PERIOD2013,1,automne
PKGC_2017,PKGC2017_dicoVar_global,PKGC2017_dicoVar_global__PERIOD2013,2,printemps
PKGC_2017,PKGC2017_dicoVar_global,PKGC2017_dicoVar_global__PERIOD2014,1,automne
PKGC_2017,PKGC2017_dicoVar_global,PKGC2017_dicoVar_global__PERIOD2014,2,printemps
PKGC_2017,PKGC2017_dicoVar_global,PKGC2017_dicoVar_global__PERIOD2015,1,automne
PKGC_2017,PKGC2017_dicoVar_global,PKGC2017_dicoVar_global__PERIOD2015,2,printemps
PKGC_2017,PKGC2017_dicoVar_global,PKGC2017_dicoVar_global__PERIOD2016,1,automne
PKGC_2017,PKGC2017_dicoVar_global,PKGC2017_dicoVar_global__PERIOD2016,2,printemps
PKGC_2017,PKGC2017_dicoVar_global,PKGC2017_dicoVar_global__PESEPAND,1,Oui0:Non2:Pas d?apport de fumier
PKGC_2017,PKGC2017_dicoVar_global,PKGC2017_dicoVar_global__PESEPAND,ni de compost,ni de compost
PKGC_2017,PKGC2017_dicoVar_global,PKGC2017_dicoVar_global__PHYTOMOD,1,En plein2:Sur le rang3:Sur l'interrang4:Sous cl?ture5:Localis?
PKGC_2017,PKGC2017_dicoVar_global,PKGC2017_dicoVar_global__PHYTOMOD,en t?ches,en t?ches
PKGC_2017,PKGC2017_dicoVar_global,PKGC2017_dicoVar_global__PHYTOPROD,R?f?rentiel,R?f?rentiel
PKGC_2017,PKGC2017_dicoVar_global,PKGC2017_dicoVar_global__PHYTOUNI,1,Kg/ha
PKGC_2017,PKGC2017_dicoVar_global,PKGC2017_dicoVar_global__PHYTOUNI,2,L/ha
PKGC_2017,PKGC2017_dicoVar_global,PKGC2017_dicoVar_global__PHYTOUNI,3,Kg/hL
PKGC_2017,PKGC2017_dicoVar_global,PKGC2017_dicoVar_global__PHYTOUNI,4,L/hL
PKGC_2017,PKGC2017_dicoVar_global,PKGC2017_dicoVar_global__PHYTOUNI,5,%
PKGC_2017,PKGC2017_dicoVar_global,PKGC2017_dicoVar_global__PHYTOUNI,6,Autre
PKGC_2017,PKGC2017_dicoVar_global,PKGC2017_dicoVar_global__PIETIN,1,Forte2:Moyenne3:Faible
PKGC_2017,PKGC2017_dicoVar_global,PKGC2017_dicoVar_global__PIETIN,nulle,nulle
PKGC_2017,PKGC2017_dicoVar_global,PKGC2017_dicoVar_global__PRDNIV,1,Normal
PKGC_2017,PKGC2017_dicoVar_global,PKGC2017_dicoVar_global__PRDNIV,2,Faible
PKGC_2017,PKGC2017_dicoVar_global,PKGC2017_dicoVar_global__PRDNIV,3,Fort
PKGC_2017,PKGC2017_dicoVar_global,PKGC2017_dicoVar_global__PRECULT2012,1101,c?r?ale : Avoine (y c. semences)1102:c?r?ale : Bl? dur (y c. semences) 1103:c?r?ale : Bl? tendre (y c. semences) 2104:c?r?ale : Ma?s grain et semence1105:c?r?ale : Orge
PKGC_2017,PKGC2017_dicoVar_global,PKGC2017_dicoVar_global__PRECULT2012,escourgeon (y c. semences) 2106,c?r?ale : Riz1107:c?r?ale : Seigle (y c. semences) 2108:c?r?ale : Sorgho-grain (y c. semences) 1109:c?r?ale : Triticale (y c. semences) 1110:c?r?ale : Autre (sarrasin?)2201:culture industrielle : Betterave 1202:culture industrielle : Colza non VTH1200:culture industrielle : Colza VTH2203:culture industrielle : Lin ol?agineux2204:culture industrielle : Tournesol non VTH2200:culture industrielle : Tournesol VTH2205:culture industrielle : Soja1206:culture industrielle : Autre ol?agineux (?illette
PKGC_2017,PKGC2017_dicoVar_global,PKGC2017_dicoVar_global__PRECULT2012,ricin?)2207,culture industrielle : Chanvre2208:culture industrielle : Lin textile 9209:culture industrielle : Autre plante textile9210:culture industrielle : Houblon9211:culture industrielle : Plante m?dicinale
PKGC_2017,PKGC2017_dicoVar_global,PKGC2017_dicoVar_global__PRECULT2012,? parfum ou condiments9212,culture industrielle : Semence graini?re (l?gumi?re
PKGC_2017,PKGC2017_dicoVar_global,PKGC2017_dicoVar_global__PRECULT2012,florale?)9213,culture industrielle : Tabac (y c. plants)9214:culture industrielle : Autre (chanvre papier
PKGC_2017,PKGC2017_dicoVar_global,PKGC2017_dicoVar_global__PRECULT2012,chicor?e ? caf?)1301,prot?agineux
PKGC_2017,PKGC2017_dicoVar_global,PKGC2017_dicoVar_global__PRECULT2012,l?gume,F?ve
PKGC_2017,PKGC2017_dicoVar_global,PKGC2017_dicoVar_global__PRECULT2012,f?verole,f?verole
PKGC_2017,PKGC2017_dicoVar_global,PKGC2017_dicoVar_global__PRECULT2012,lupin doux (y c. semences)2302,prot?agineux
PKGC_2017,PKGC2017_dicoVar_global,PKGC2017_dicoVar_global__PRECULT2012,l?gume,Lentille
PKGC_2017,PKGC2017_dicoVar_global,PKGC2017_dicoVar_global__PRECULT2012,pois chiche,pois chiche
PKGC_2017,PKGC2017_dicoVar_global,PKGC2017_dicoVar_global__PRECULT2012,vesce (y c. semences)1303,prot?agineux
PKGC_2017,PKGC2017_dicoVar_global,PKGC2017_dicoVar_global__PRECULT2012,l?gume,Pois prot?agineux (y c. semences)1304:prot?agineux
PKGC_2017,PKGC2017_dicoVar_global,PKGC2017_dicoVar_global__PRECULT2012,l?gume,Autre l?gume sec (haricot?) (y c. semences)1305:prot?agineux
PKGC_2017,PKGC2017_dicoVar_global,PKGC2017_dicoVar_global__PRECULT2012,l?gume,L?gume frais
PKGC_2017,PKGC2017_dicoVar_global,PKGC2017_dicoVar_global__PRECULT2012,fraise et melon2401,Pomme de terre2501:fourrage : Ma?s fourrage et ensilage1502:fourrage : Plante sarcl?e fourrag?re (chou
PKGC_2017,PKGC2017_dicoVar_global,PKGC2017_dicoVar_global__PRECULT2012,betterave?.)1503,fourrage : Autre fourrage annuel (sorgho fourrager?)9504:Prairie artificielle (tr?fle
PKGC_2017,PKGC2017_dicoVar_global,PKGC2017_dicoVar_global__PRECULT2012,luzerne,luzerne
PKGC_2017,PKGC2017_dicoVar_global,PKGC2017_dicoVar_global__PRECULT2012,sainfoin,sainfoin
PKGC_2017,PKGC2017_dicoVar_global,PKGC2017_dicoVar_global__PRECULT2012,minette,minette
PKGC_2017,PKGC2017_dicoVar_global,PKGC2017_dicoVar_global__PRECULT2012,lotier?)9505,Prairie temporaire (moins de 6 ans
PKGC_2017,PKGC2017_dicoVar_global,PKGC2017_dicoVar_global__PRECULT2012,gramin?es)9506,Prairie permanente9601:Culture permanente ? Fleurs
PKGC_2017,PKGC2017_dicoVar_global,PKGC2017_dicoVar_global__PRECULT2012,plantes ornementales,plantes ornementales
PKGC_2017,PKGC2017_dicoVar_global,PKGC2017_dicoVar_global__PRECULT2012,p?pini?re9602,Culture permanente ? Verger9603:Culture permanente ? Vigne9701:Jach?re en sol nu9702:Jach?re avec couvert v?g?tal spontan?9703:Jach?re avec couvert v?g?tal sem?1111:Autre culture9888:Ne sait pas
PKGC_2017,PKGC2017_dicoVar_global,PKGC2017_dicoVar_global__PRECULT2013,1101,c?r?ale : Avoine (y c. semences)1102:c?r?ale : Bl? dur (y c. semences) 1103:c?r?ale : Bl? tendre (y c. semences) 2104:c?r?ale : Ma?s grain et semence1105:c?r?ale : Orge
PKGC_2017,PKGC2017_dicoVar_global,PKGC2017_dicoVar_global__PRECULT2013,escourgeon (y c. semences) 2106,c?r?ale : Riz1107:c?r?ale : Seigle (y c. semences) 2108:c?r?ale : Sorgho-grain (y c. semences) 1109:c?r?ale : Triticale (y c. semences) 1110:c?r?ale : Autre (sarrasin?)2201:culture industrielle : Betterave 1202:culture industrielle : Colza non VTH1200:culture industrielle : Colza VTH2203:culture industrielle : Lin ol?agineux2204:culture industrielle : Tournesol non VTH2200:culture industrielle : Tournesol VTH2205:culture industrielle : Soja1206:culture industrielle : Autre ol?agineux (?illette
PKGC_2017,PKGC2017_dicoVar_global,PKGC2017_dicoVar_global__PRECULT2013,ricin?)2207,culture industrielle : Chanvre2208:culture industrielle : Lin textile 9209:culture industrielle : Autre plante textile9210:culture industrielle : Houblon9211:culture industrielle : Plante m?dicinale
PKGC_2017,PKGC2017_dicoVar_global,PKGC2017_dicoVar_global__PRECULT2013,? parfum ou condiments9212,culture industrielle : Semence graini?re (l?gumi?re
PKGC_2017,PKGC2017_dicoVar_global,PKGC2017_dicoVar_global__PRECULT2013,florale?)9213,culture industrielle : Tabac (y c. plants)9214:culture industrielle : Autre (chanvre papier
PKGC_2017,PKGC2017_dicoVar_global,PKGC2017_dicoVar_global__PRECULT2013,chicor?e ? caf?)1301,prot?agineux
PKGC_2017,PKGC2017_dicoVar_global,PKGC2017_dicoVar_global__PRECULT2013,l?gume,F?ve
PKGC_2017,PKGC2017_dicoVar_global,PKGC2017_dicoVar_global__PRECULT2013,f?verole,f?verole
PKGC_2017,PKGC2017_dicoVar_global,PKGC2017_dicoVar_global__PRECULT2013,lupin doux (y c. semences)2302,prot?agineux
PKGC_2017,PKGC2017_dicoVar_global,PKGC2017_dicoVar_global__PRECULT2013,l?gume,Lentille
PKGC_2017,PKGC2017_dicoVar_global,PKGC2017_dicoVar_global__PRECULT2013,pois chiche,pois chiche
PKGC_2017,PKGC2017_dicoVar_global,PKGC2017_dicoVar_global__PRECULT2013,vesce (y c. semences)1303,prot?agineux
PKGC_2017,PKGC2017_dicoVar_global,PKGC2017_dicoVar_global__PRECULT2013,l?gume,Pois prot?agineux (y c. semences)1304:prot?agineux
PKGC_2017,PKGC2017_dicoVar_global,PKGC2017_dicoVar_global__PRECULT2013,l?gume,Autre l?gume sec (haricot?) (y c. semences)1305:prot?agineux
PKGC_2017,PKGC2017_dicoVar_global,PKGC2017_dicoVar_global__PRECULT2013,l?gume,L?gume frais
PKGC_2017,PKGC2017_dicoVar_global,PKGC2017_dicoVar_global__PRECULT2013,fraise et melon2401,Pomme de terre2501:fourrage : Ma?s fourrage et ensilage1502:fourrage : Plante sarcl?e fourrag?re (chou
PKGC_2017,PKGC2017_dicoVar_global,PKGC2017_dicoVar_global__PRECULT2013,betterave?.)1503,fourrage : Autre fourrage annuel (sorgho fourrager?)9504:Prairie artificielle (tr?fle
PKGC_2017,PKGC2017_dicoVar_global,PKGC2017_dicoVar_global__PRECULT2013,luzerne,luzerne
PKGC_2017,PKGC2017_dicoVar_global,PKGC2017_dicoVar_global__PRECULT2013,sainfoin,sainfoin
PKGC_2017,PKGC2017_dicoVar_global,PKGC2017_dicoVar_global__PRECULT2013,minette,minette
PKGC_2017,PKGC2017_dicoVar_global,PKGC2017_dicoVar_global__PRECULT2013,lotier?)9505,Prairie temporaire (moins de 6 ans
PKGC_2017,PKGC2017_dicoVar_global,PKGC2017_dicoVar_global__PRECULT2013,gramin?es)9506,Prairie permanente9601:Culture permanente ? Fleurs
PKGC_2017,PKGC2017_dicoVar_global,PKGC2017_dicoVar_global__PRECULT2013,plantes ornementales,plantes ornementales
PKGC_2017,PKGC2017_dicoVar_global,PKGC2017_dicoVar_global__PRECULT2013,p?pini?re9602,Culture permanente ? Verger9603:Culture permanente ? Vigne9701:Jach?re en sol nu9702:Jach?re avec couvert v?g?tal spontan?9703:Jach?re avec couvert v?g?tal sem?1111:Autre culture9888:Ne sait pas
PKGC_2017,PKGC2017_dicoVar_global,PKGC2017_dicoVar_global__PRECULT2014,1101,c?r?ale : Avoine (y c. semences)1102:c?r?ale : Bl? dur (y c. semences) 1103:c?r?ale : Bl? tendre (y c. semences) 2104:c?r?ale : Ma?s grain et semence1105:c?r?ale : Orge
PKGC_2017,PKGC2017_dicoVar_global,PKGC2017_dicoVar_global__PRECULT2014,escourgeon (y c. semences) 2106,c?r?ale : Riz1107:c?r?ale : Seigle (y c. semences) 2108:c?r?ale : Sorgho-grain (y c. semences) 1109:c?r?ale : Triticale (y c. semences) 1110:c?r?ale : Autre (sarrasin?)2201:culture industrielle : Betterave 1202:culture industrielle : Colza non VTH1200:culture industrielle : Colza VTH2203:culture industrielle : Lin ol?agineux2204:culture industrielle : Tournesol non VTH2200:culture industrielle : Tournesol VTH2205:culture industrielle : Soja1206:culture industrielle : Autre ol?agineux (?illette
PKGC_2017,PKGC2017_dicoVar_global,PKGC2017_dicoVar_global__PRECULT2014,ricin?)2207,culture industrielle : Chanvre2208:culture industrielle : Lin textile 9209:culture industrielle : Autre plante textile9210:culture industrielle : Houblon9211:culture industrielle : Plante m?dicinale
PKGC_2017,PKGC2017_dicoVar_global,PKGC2017_dicoVar_global__PRECULT2014,? parfum ou condiments9212,culture industrielle : Semence graini?re (l?gumi?re
PKGC_2017,PKGC2017_dicoVar_global,PKGC2017_dicoVar_global__PRECULT2014,florale?)9213,culture industrielle : Tabac (y c. plants)9214:culture industrielle : Autre (chanvre papier
PKGC_2017,PKGC2017_dicoVar_global,PKGC2017_dicoVar_global__PRECULT2014,chicor?e ? caf?)1301,prot?agineux
PKGC_2017,PKGC2017_dicoVar_global,PKGC2017_dicoVar_global__PRECULT2014,l?gume,F?ve
PKGC_2017,PKGC2017_dicoVar_global,PKGC2017_dicoVar_global__PRECULT2014,f?verole,f?verole
PKGC_2017,PKGC2017_dicoVar_global,PKGC2017_dicoVar_global__PRECULT2014,lupin doux (y c. semences)2302,prot?agineux
PKGC_2017,PKGC2017_dicoVar_global,PKGC2017_dicoVar_global__PRECULT2014,l?gume,Lentille
PKGC_2017,PKGC2017_dicoVar_global,PKGC2017_dicoVar_global__PRECULT2014,pois chiche,pois chiche
PKGC_2017,PKGC2017_dicoVar_global,PKGC2017_dicoVar_global__PRECULT2014,vesce (y c. semences)1303,prot?agineux
PKGC_2017,PKGC2017_dicoVar_global,PKGC2017_dicoVar_global__PRECULT2014,l?gume,Pois prot?agineux (y c. semences)1304:prot?agineux
PKGC_2017,PKGC2017_dicoVar_global,PKGC2017_dicoVar_global__PRECULT2014,l?gume,Autre l?gume sec (haricot?) (y c. semences)1305:prot?agineux
PKGC_2017,PKGC2017_dicoVar_global,PKGC2017_dicoVar_global__PRECULT2014,l?gume,L?gume frais
PKGC_2017,PKGC2017_dicoVar_global,PKGC2017_dicoVar_global__PRECULT2014,fraise et melon2401,Pomme de terre2501:fourrage : Ma?s fourrage et ensilage1502:fourrage : Plante sarcl?e fourrag?re (chou
PKGC_2017,PKGC2017_dicoVar_global,PKGC2017_dicoVar_global__PRECULT2014,betterave?.)1503,fourrage : Autre fourrage annuel (sorgho fourrager?)9504:Prairie artificielle (tr?fle
PKGC_2017,PKGC2017_dicoVar_global,PKGC2017_dicoVar_global__PRECULT2014,luzerne,luzerne
PKGC_2017,PKGC2017_dicoVar_global,PKGC2017_dicoVar_global__PRECULT2014,sainfoin,sainfoin
PKGC_2017,PKGC2017_dicoVar_global,PKGC2017_dicoVar_global__PRECULT2014,minette,minette
PKGC_2017,PKGC2017_dicoVar_global,PKGC2017_dicoVar_global__PRECULT2014,lotier?)9505,Prairie temporaire (moins de 6 ans
PKGC_2017,PKGC2017_dicoVar_global,PKGC2017_dicoVar_global__PRECULT2014,gramin?es)9506,Prairie permanente9601:Culture permanente ? Fleurs
PKGC_2017,PKGC2017_dicoVar_global,PKGC2017_dicoVar_global__PRECULT2014,plantes ornementales,plantes ornementales
PKGC_2017,PKGC2017_dicoVar_global,PKGC2017_dicoVar_global__PRECULT2014,p?pini?re9602,Culture permanente ? Verger9603:Culture permanente ? Vigne9701:Jach?re en sol nu9702:Jach?re avec couvert v?g?tal spontan?9703:Jach?re avec couvert v?g?tal sem?1111:Autre culture9888:Ne sait pas
PKGC_2017,PKGC2017_dicoVar_global,PKGC2017_dicoVar_global__PRECULT2015,1101,c?r?ale : Avoine (y c. semences)1102:c?r?ale : Bl? dur (y c. semences) 1103:c?r?ale : Bl? tendre (y c. semences) 2104:c?r?ale : Ma?s grain et semence1105:c?r?ale : Orge
PKGC_2017,PKGC2017_dicoVar_global,PKGC2017_dicoVar_global__PRECULT2015,escourgeon (y c. semences) 2106,c?r?ale : Riz1107:c?r?ale : Seigle (y c. semences) 2108:c?r?ale : Sorgho-grain (y c. semences) 1109:c?r?ale : Triticale (y c. semences) 1110:c?r?ale : Autre (sarrasin?)2201:culture industrielle : Betterave 1202:culture industrielle : Colza non VTH1200:culture industrielle : Colza VTH2203:culture industrielle : Lin ol?agineux2204:culture industrielle : Tournesol non VTH2200:culture industrielle : Tournesol VTH2205:culture industrielle : Soja1206:culture industrielle : Autre ol?agineux (?illette
PKGC_2017,PKGC2017_dicoVar_global,PKGC2017_dicoVar_global__PRECULT2015,ricin?)2207,culture industrielle : Chanvre2208:culture industrielle : Lin textile 9209:culture industrielle : Autre plante textile9210:culture industrielle : Houblon9211:culture industrielle : Plante m?dicinale
PKGC_2017,PKGC2017_dicoVar_global,PKGC2017_dicoVar_global__PRECULT2015,? parfum ou condiments9212,culture industrielle : Semence graini?re (l?gumi?re
