Database,Table,Variable,Label,Type,Nomenclature
PhytoGC_2014,PHYTOS_PHYTOGC2014,BIO,Appartenance à la strate « bio »,string,PHYTOS_PHYTOGC2014__BIO
PhytoGC_2014,PHYTOS_PHYTOGC2014,ZONEVULN,Appartenance à une zone vulnérable,string,PHYTOS_PHYTOGC2014__ZONEVULN
PhytoGC_2014,PHYTOS_PHYTOGC2014,COEF1,Coefficient d'extrapolation au niveau de la parcelle,float64,
PhytoGC_2014,PHYTOS_PHYTOGC2014,COEF2,Coefficient de pondération au niveau de la parcelle = COEF1*SUPP,float64,
PhytoGC_2014,PHYTOS_PHYTOGC2014,SUPP,Superficie de la parcelle,float64,
PhytoGC_2014,PHYTOS_PHYTOGC2014,PHYTORDR,"Traitements phytosanitaires sur la parcelle : numéro d’ordre, dans l'ordre chronologique",string,
PhytoGC_2014,PHYTOS_PHYTOGC2014,PHYTOPAS,Traitements phytosanitaires sur la parcelle : numéro de passage,string,
PhytoGC_2014,PHYTOS_PHYTOGC2014,PHYTODAT,Traitements phytosanitaires sur la parcelle : date d’apport,string,
PhytoGC_2014,PHYTOS_PHYTOGC2014,PHYTOSTAD,"Traitements phytosanitaires, stade cultural de l'espèce enquêtée",string,
PhytoGC_2014,PHYTOS_PHYTOGC2014,PHYTOAUTCULT,Traitements phytosanitaires ne concernant pas culture enquêtée,string,
PhytoGC_2014,PHYTOS_PHYTOGC2014,PHYTONAT,"Traitements phytosanitaires sur la parcelle de cannes à sucre, nature du traitement",string,PHYTOS_PHYTOGC2014__PHYTONAT
PhytoGC_2014,PHYTOS_PHYTOGC2014,PHYTOMOD,"Traitements phytosanitaires, mode de traitement",string,PHYTOS_PHYTOGC2014__PHYTOMOD
PhytoGC_2014,PHYTOS_PHYTOGC2014,POURTRAIT,"Traitements phytosanitaires, proportion de la parcelle traitée en %",string,
PhytoGC_2014,PHYTOS_PHYTOGC2014,PHYTODOS,"Traitements phytosanitaires, dose de produit commercial apportée saisie",string,
PhytoGC_2014,PHYTOS_PHYTOGC2014,PHYTODOSHA,"Traitements phytosanitaires, dose de produit commercial apportée à l'ha - calculée",string,
PhytoGC_2014,PHYTOS_PHYTOGC2014,PHYTOUNI,"Traitements phytosanitaires, unité de la dose de produit commercial apportée",string,PHYTOS_PHYTOGC2014__PHYTOUNI
PhytoGC_2014,PHYTOS_PHYTOGC2014,PHYTOBOUIL,"Traitements phytosanitaires, quantité de bouillie à l’ha (eau + produits + adjuvant)",string,
PhytoGC_2014,PHYTOS_PHYTOGC2014,PHYTOPROD,"Traitements phytosanitaires, code du produit commercial : numéro AMM (pouvant avoir plusieurs libellés)",string,
PhytoGC_2014,PHYTOS_PHYTOGC2014,PHYTOLIB,"Traitements phytosanitaires, libellé du produit commercial",string,
PhytoGC_2014,PHYTOS_PHYTOGC2014,PHYTOLIBAUTRE,Traitements phytosanitaires : libellé de l'autre cible,string,
PhytoGC_2014,PHYTOS_PHYTOGC2014,PHYCIBHERB,"Traitements phytosanitaires, cible herbicide",string,
PhytoGC_2014,PHYTOS_PHYTOGC2014,PHYCIBMALAD,"Traitements phytosanitaires, cible fongicide",string,
PhytoGC_2014,PHYTOS_PHYTOGC2014,PHYCIBINSAC,"Traitements phytosanitaires, cible insecticides et acaricides",string,
PhytoGC_2014,PHYTOS_PHYTOGC2014,PHYCIBCOU,"Traitements phytosanitaires, cible : destruction du couvert",string,
PhytoGC_2014,PHYTOS_PHYTOGC2014,PHYCIBPREC,Traitements phytosanitaires : destruction du précédent prairie,string,
PhytoGC_2014,PHYTOS_PHYTOGC2014,PHYCIBREP,Traitements phytosanitaires : destruction repousses du précédent,string,
PhytoGC_2014,PHYTOS_PHYTOGC2014,PHYCIBADV,"Traitements phytosanitaires, cible : adventices",string,
PhytoGC_2014,PHYTOS_PHYTOGC2014,PHYCIBDEF,"Traitements phytosanitaires, cible : défanants",string,
PhytoGC_2014,PHYTOS_PHYTOGC2014,PHYCIBOID,"Traitements phytosanitaires, cible, maladies : Oïdium",string,
PhytoGC_2014,PHYTOS_PHYTOGC2014,PHYCIBROU,"Traitements phytosanitaires, cible, maladies : Rouilles",string,
PhytoGC_2014,PHYTOS_PHYTOGC2014,PHYCIBPIE,"Traitements phytosanitaires, cible, maladies : Piétin verse",string,
PhytoGC_2014,PHYTOS_PHYTOGC2014,PHYCIBSEP,"Traitements phytosanitaires, cible, maladies : Septoriose",string,
PhytoGC_2014,PHYTOS_PHYTOGC2014,PHYCIBFUS,"Traitements phytosanitaires, cible, maladies : Fusariose",string,
PhytoGC_2014,PHYTOS_PHYTOGC2014,PHYCIBRHY,"Traitements phytosanitaires, cible, maladies : Rhynchosporiose",string,
PhytoGC_2014,PHYTOS_PHYTOGC2014,PHYCIBHEL,"Traitements phytosanitaires, cible, maladies : Helminthosporiose",string,
PhytoGC_2014,PHYTOS_PHYTOGC2014,PHYCIBANT,"Traitements phytosanitaires, cible, maladies : Anthracnose",string,
PhytoGC_2014,PHYTOS_PHYTOGC2014,PHYCIBMDF,"Traitements phytosanitaires, cible : maladies du feuillage",string,
PhytoGC_2014,PHYTOS_PHYTOGC2014,PHYCIBMIL,"Traitements phytosanitaires, cible, maladies : Mildiou",string,
PhytoGC_2014,PHYTOS_PHYTOGC2014,PHYCIBAMA,"Traitements phytosanitaires, cible : autres maladies",string,
PhytoGC_2014,PHYTOS_PHYTOGC2014,PHYCIBMAL,"Traitements phytosanitaires, cible : maladies",string,
PhytoGC_2014,PHYTOS_PHYTOGC2014,PHYCIBPUC,"Traitements phytosanitaires, cible, insectes et acariens : Pucerons",string,
PhytoGC_2014,PHYTOS_PHYTOGC2014,PHYCIBMEL,"Traitements phytosanitaires, cible, insectes et acariens : Méligèthes",string,
PhytoGC_2014,PHYTOS_PHYTOGC2014,PHYCIBCHA,"Traitements phytosanitaires, cible, insectes et acariens : Charançons",string,
PhytoGC_2014,PHYTOS_PHYTOGC2014,PHYCIBALT,"Traitements phytosanitaires, cible : Altises (petites et grosses)",string,
PhytoGC_2014,PHYTOS_PHYTOGC2014,PHYCIBTOR,"Traitements phytosanitaires, cible, insectes et acariens : Tordeuses, Bruches",string,
PhytoGC_2014,PHYTOS_PHYTOGC2014,PHYCIBSIT,"Traitements phytosanitaires, cible,  insectes et acariens : Sitones, Thrips",string,
PhytoGC_2014,PHYTOS_PHYTOGC2014,PHYCIBPYR,"Traitements phytosanitaires, cible, insectes et acariens : Pyrale",string,
PhytoGC_2014,PHYTOS_PHYTOGC2014,PHYCIBSES,"Traitements phytosanitaires, cible, insectes et acariens  : Sésamie",string,
PhytoGC_2014,PHYTOS_PHYTOGC2014,PHYCIBDOR,"Traitements phytosanitaires, cible, insectes et acariens : Doryphore",string,
PhytoGC_2014,PHYTOS_PHYTOGC2014,PHYCIBVER,"Traitements phytosanitaires, cible, insectes et acariens : Vers blancs",string,
PhytoGC_2014,PHYTOS_PHYTOGC2014,PHYCIBAIA,"Traitements phytosanitaires, cible : Autres insectes et acariens",string,
PhytoGC_2014,PHYTOS_PHYTOGC2014,PHYCIBRON,"Traitements phytosanitaires, cible : Rongeurs",string,
PhytoGC_2014,PHYTOS_PHYTOGC2014,PHYCIBLIM,"Traitements phytosanitaires, cible : Limaces",string,
PhytoGC_2014,PHYTOS_PHYTOGC2014,PHYCIBREG,"Traitements phytosanitaires, cible : Régulation de croissance",string,
PhytoGC_2014,PHYTOS_PHYTOGC2014,PHYCIBADJ,"Traitements phytosanitaires, cible : Adjuvants",string,
PhytoGC_2014,PHYTOS_PHYTOGC2014,PHYCIBAUT,"Traitements phytosanitaires, cible : Autres",string,
PhytoGC_2014,PHYTOS_PHYTOGC2014,DR,Dose de référence,string,
PhytoGC_2014,PHYTOS_PHYTOGC2014,UNITE_DR,Unité de la dose de référence,string,
PhytoGC_2014,PHYTOS_PHYTOGC2014,Biocontrole_2015,Indicatrice produit de biocontrôle,string,
PhytoGC_2014,PHYTOS_PHYTOGC2014,PHERO,Indicatrice produit de confusion sexuelle,string,
PhytoGC_2014,PHYTOS_PHYTOGC2014,Segmentation_IFT,Catégorie d'usage,string,
PhytoGC_2014,PHYTOS_PHYTOGC2014,IFT_TRAIT,IFT traitement,string,
PhytoGC_2014,PHYTOS_PHYTOGC2014,Redressement,Type de redressement de l'IFT traitement par la moyenne des IFT traitement de même catégorie d'usage sur la région,string,
RA_2020,COM_CIRCOU,NOM_DOSSIER,Numéro interne de dossier,string,
RA_2020,COM_CIRCOU,TYPE_QUESTIONNAIRE,Type de questionnaire,string,
RA_2020,COM_CIRCOU,CIRCOU_CODE,CIRCOU_CODE,string,COM_CIRCOU__CIRCOU_CODE
RA_2020,COM_CIRCOU,CIRCOU_COP,"Produits céréaliers (meunerie, pains, pâtes, bières), oléagineux et légumes secs",float64,
RA_2020,COM_CIRCOU,CIRCOU_TUB_DOM,Transformation de tubercules (farine de manioc etc),float64,
RA_2020,COM_CIRCOU,CIRCOU_LEG,Légumes frais et transformés et pommes de terre,float64,
RA_2020,COM_CIRCOU,CIRCOU_VIN,"Raisins, vins, alcools issus de vins",float64,
RA_2020,COM_CIRCOU,CIRCOU_HOLI,Huile d'olive et olives,float64,
RA_2020,COM_CIRCOU,CIRCOU_FRUIT,Fruits frais et transformés,float64,
RA_2020,COM_CIRCOU,CIRCOU_AUTR,"Autres produits agricoles, y compris cultures industrielles (betterave etc) et fleurs, horticulture",float64,
RA_2020,COM_CIRCOU,CIRCOU_LAIT,Produits laitiers,float64,
RA_2020,COM_CIRCOU,CIRCOU_OVOL,Oeufs et volailles,float64,
RA_2020,COM_CIRCOU,CIRCOU_ANIM,Animaux vivants et autres produits animaux (hors  œufs et volailles),float64,
RA_2020,COM_CIRCOU,CIRCOU_MIEL,Miel,float64,
RA_2020,COM_CIRCOU,IMPUT_NR_TOT,Indicatrice d'imputation de la non réponse totale (dossiers entièrement imputés),float64,
PKViti_2019,PKViti2019_definitif,IDENTPARC,Identifiant de la parcelle,string,PKViti2019_definitif__IDENTPARC
PKViti_2019,PKViti2019_definitif,COEF,Coefficient d'extrapolation lié à la parcelle culturale : poids de la parcelle en termes de nombre de parcelles représentées→ voir les préconisations d'usage dans la note de diffusion,float64,
PKViti_2019,PKViti2019_definitif,COEF2,Coefficient d'extrapolation lié à la parcelle culturale : poids de la parcelle en termes de surface représentée (en ha) ; COEF2 = COEF x SUPP2019→ voir les préconisations d'usage dans la note de diffusion,float64,
PKViti_2019,PKViti2019_definitif,ACCEPT_QUEST,Résultat du contact,int64,PKViti2019_definitif__ACCEPT_QUEST
PKViti_2019,PKViti2019_definitif,A_SIRET,Siret initialisé (Balsa),string,
PKViti_2019,PKViti2019_definitif,N_SIRET,0.11.1 Nouveau Siret,string,
PKViti_2019,PKViti2019_definitif,ANPLANINIT,Date de plantation initialisée (CVI),string,
PKViti_2019,PKViti2019_definitif,BASSINV,Bassin viticole d'appartenance de la parcelle (initialisé),int64,PKViti2019_definitif__BASSINV
PKViti_2019,PKViti2019_definitif,LIB_BASSINV,Libellé du bassin viticole,string,PKViti2019_definitif__LIB_BASSINV
PKViti_2019,PKViti2019_definitif,STRATE,Code de la strate de tirage,int64,PKViti2019_definitif__STRATE
PKViti_2019,PKViti2019_definitif,LIB_STRATE,Libellé de la strate de tirage,string,
PKViti_2019,PKViti2019_definitif,COMMENT_FILTRE,Commentaire de l'écran filtre,string,
PKViti_2019,PKViti2019_definitif,CPEVV,Code postal du gestionnaire de l'EVV (CVI),string,
PKViti_2019,PKViti2019_definitif,DATE_ENTRETIEN,Date de l'entretien,datetime64[ns],
PKViti_2019,PKViti2019_definitif,DEPEVV,Département du gestionnaire de l'EVV (CVI),string,
PKViti_2019,PKViti2019_definitif,DEPPCV,Département de la parcelle,string,
PKViti_2019,PKViti2019_definitif,ENT_DEBUT_HH,Heure de début d'entretien,string,
PKViti_2019,PKViti2019_definitif,ENT_DEBUT_MN,Minute de début d'entretien,string,
PKViti_2019,PKViti2019_definitif,NUM_EVV_1,Identifiant de l'EVV initialisé (CVI),string,
PKViti_2019,PKViti2019_definitif,NUM_EVV,Identifiant de l'EVV (saisi),string,
PKViti_2019,PKViti2019_definitif,ID_UNITE,Identifiant BALSA,int64,
PKViti_2019,PKViti2019_definitif,LIBCOMEVV,Libellé de commune du gestionnaire de l'EVV,string,
PKViti_2019,PKViti2019_definitif,LIBCOMPCV,Libellé de commune de la parcelle,string,
PKViti_2019,PKViti2019_definitif,LIEUDIT,Lieu dit de la parcelle,string,
PKViti_2019,PKViti2019_definitif,NOPCV,Numéro de la parcelle cadastrale initialisé (CVI),string,
PKViti_2019,PKViti2019_definitif,NOSPCV,Numéro d'ordre de la sous-parcelle cadastrale initialisé (CVI),int64,
PKViti_2019,PKViti2019_definitif,REGPCV,Région administrative de la parcelle,string,
PKViti_2019,PKViti2019_definitif,REP_CODE_REG_1,0.12.2  code nouvelle région ancien REP,string,
PKViti_2019,PKViti2019_definitif,STATUT_JUR_1,Statut juridique initialisé (Balsa),string,PKViti2019_definitif__STATUT_JUR_1
PKViti_2019,PKViti2019_definitif,STRATEBIO,Parcelle tirée dans une strate bio,bool,
PKViti_2019,PKViti2019_definitif,SUPESPINIT,Superficie de vignes en production (raisin de cuve) de l'EVV (CVI),float64,
PKViti_2019,PKViti2019_definitif,SUPSSP2019,Surface initialisée de la sous-parcelle tirée (CVI),float64,
PKViti_2019,PKViti2019_definitif,VIARRAC,0.2 - a été arrachée avant la vendange 2019,bool,
PKViti_2019,PKViti2019_definitif,VIAUTOC,0.6 - a sa production entièrement auto-consommée,bool,
PKViti_2019,PKViti2019_definitif,VICEPINIT,Cépage initialisé (CVI),string,
PKViti_2019,PKViti2019_definitif,VIJEUNE,0.5 - est une vigne de moins de 3 ans (plantée après le 1er août 2016),bool,
PKViti_2019,PKViti2019_definitif,VIJFRUIT,0.7 - destine son raisin à la production de jus de fruit,bool,
PKViti_2019,PKViti2019_definitif,VINALEA,0.9 - n'a pas été conduite jusqu'à la récolte,bool,
PKViti_2019,PKViti2019_definitif,VININEX,0.8 - n'a pu être identifiée ou n'est pas exploitée en 2018/2019,bool,
PKViti_2019,PKViti2019_definitif,VIPGREF,0.3 - est une vigne mère de porte-greffe ou de greffon,bool,
PKViti_2019,PKViti2019_definitif,VIRTABL,0.4 - est une vigne à raisin de table,bool,
PKViti_2019,PKViti2019_definitif,CHAMP,Eligibilité,int64,PKViti2019_definitif__CHAMP
PKViti_2019,PKViti2019_definitif,LIBCHAMP,Bilan des questions filtre,string,
PKViti_2019,PKViti2019_definitif,STRATEOK,Appartenance de la parcelle à la bonne strate,bool,
PKViti_2019,PKViti2019_definitif,REMPLACEMENT,Possibilité de remplacer la parcelle (au sein de la même exploitation et avec le même mode de conduite),bool,
PKViti_2019,PKViti2019_definitif,FILTRESTRATE,Libellé de la strate de la parcelle,string,
PKViti_2019,PKViti2019_definitif,CARACPARC,Caractéristiques de la parcelle de remplacement,string,
PKViti_2019,PKViti2019_definitif,PERSREP,0.4.3 - statut de la personne répondante,int64,PKViti2019_definitif__PERSREP
PKViti_2019,PKViti2019_definitif,PERSREPAUTRE,0.11.2 - Personne repondante est à autre,string,
PKViti_2019,PKViti2019_definitif,COMMENTAIRE_IDENT,commentaire écran IDENT,string,
PKViti_2019,PKViti2019_definitif,SUPPVIGRC,"1.1.2 Superficie en vigne à raisin de cure en production (hectare, are)",float64,
PKViti_2019,PKViti2019_definitif,CAHIERDEPHY,Fermes DEPHY,bool,
PKViti_2019,PKViti2019_definitif,CAHIERGIEE,GIEE (Groupement d'intérêt Economique et Enivronnementale),bool,
PKViti_2019,PKViti2019_definitif,TYPVINPAR,Quel type de vin revendicable a été produit sur la parcelle en 2019 ?,int64,PKViti2019_definitif__TYPVINPAR
PKViti_2019,PKViti2019_definitif,SAU,1.1.1 SAU totale,float64,
PKViti_2019,PKViti2019_definitif,ANPLAN,Date de plantation (année de la première feuille),string,
PKViti_2019,PKViti2019_definitif,DISTRANGINIT,DISTRANGINIT,int64,
PKViti_2019,PKViti2019_definitif,SUPESP,SUPESP,float64,
PKViti_2019,PKViti2019_definitif,SUPESPBIO,SUPESPBIO,float64,
PKViti_2019,PKViti2019_definitif,NACTIVDOM,1.2. Activité dominante de l'exploitation,int64,PKViti2019_definitif__NACTIVDOM
PKViti_2019,PKViti2019_definitif,CAHIER30000,Groupe des 30 000 du plan Ecophyto,bool,
PKViti_2019,PKViti2019_definitif,CAHIECEENOM,CAHIECEENOM,string,
PKViti_2019,PKViti2019_definitif,CAHIERCEEA1,CAHIERCEEA1,bool,
PKViti_2019,PKViti2019_definitif,CAHIERCEEA2,CAHIERCEEA2,bool,
PKViti_2019,PKViti2019_definitif,CAHIERHVE,CAHIERHVE,bool,
PKViti_2019,PKViti2019_definitif,SUPP2019,Superficie de la parcelle,float64,
PKViti_2019,PKViti2019_definitif,VICEP,Code du cépage (saisi),string,
PKViti_2019,PKViti2019_definitif,PORTGREFINIT,2 Porte-greffe (initialisé dans le questionnaire à partir du CVI),int64,PKViti2019_definitif__PORTGREFINIT
PKViti_2019,PKViti2019_definitif,PORTGREF,Porte-greffe (saisi),int64,PKViti2019_definitif__PORTGREF
PKViti_2019,PKViti2019_definitif,PORTGREFAUTR,2 Libellé d'un autre porte-greffe,string,
PKViti_2019,PKViti2019_definitif,DISTCEPINIT,DISTCEPINIT,int64,
PKViti_2019,PKViti2019_definitif,DENSITE,DENSITE,int64,
PKViti_2019,PKViti2019_definitif,AUTRMODELIB,2 Libellé d'un autre cahier,string,
PKViti_2019,PKViti2019_definitif,CONVERSION,CONVERSION,bool,
PKViti_2019,PKViti2019_definitif,MODECONV,2.1 Parcelle conduite en mode conventionnel,bool,
PKViti_2019,PKViti2019_definitif,MODERAISON,2.1 Parcelle conduite en agriculture raisonnée,bool,
PKViti_2019,PKViti2019_definitif,MODEBIO,2 Parcelle conduite en mode biologique (AB et label bio de l’Union Européenne),bool,
PKViti_2019,PKViti2019_definitif,NATETPROG,2.1 Parcelle conduite selon le cahier Nature et Progrès,bool,
PKViti_2019,PKViti2019_definitif,BIODYNAMIE,"2.1 Parcelle conduite en biodynamie (Demeter, Biodyvin, Bio cohérence, …)",bool,
PKViti_2019,PKViti2019_definitif,BIO,Caractère bio de la parcelle ; BIO = MODEBIO ou BIODYNAMIE,bool,
PKViti_2019,PKViti2019_definitif,BIOCOHER,2.1 Parcelle conduite selon le cahier Bio Cohérence,bool,
PKViti_2019,PKViti2019_definitif,DEMETER,2.1 Parcelle conduite selon le cahier Demeter,bool,
PKViti_2019,PKViti2019_definitif,MODEAUTR,2.1 Parcelle conduite selon un autre cahier,bool,
PKViti_2019,PKViti2019_definitif,EAEPHYTO,2.1.2 Engagée dans une MAE/MAEC rémunérée de réduction des produits phytosanitaires,bool,
PKViti_2019,PKViti2019_definitif,MAECAUT,2.1.2 Engagée dans une MAE/MAEC rémunérée hors réduction des produits phytosanitaires,bool,
PKViti_2019,PKViti2019_definitif,CAHIERPHYTO,2.1.2 Engagée dans un cahier de réduction des produits phytosanitaires conclu avec un partenaire pri,bool,
PKViti_2019,PKViti2019_definitif,COMMENT_GENERAL,Commentaire de l'écran données générales,string,
PKViti_2019,PKViti2019_definitif,CAHIERCEENOM,1.3 Libellé de la certification environnementale des exploitations agricoles,string,
PKViti_2019,PKViti2019_definitif,DISTRANG,Distance entre les rangs (cm),int64,
PKViti_2019,PKViti2019_definitif,DISTCEP,Distance entre les ceps sur le rang,int64,
PKViti_2019,PKViti2019_definitif,SANSENGPHYTO,2.1.2 Sans engagement,bool,
PKViti_2019,PKViti2019_definitif,HAUTPALIS,Hauteur de feuillage palissé,int64,
PKViti_2019,PKViti2019_definitif,SANSCEEA,1.3 Aucune certification environnementtale des exploitations agricoles,bool,
PKViti_2019,PKViti2019_definitif,MESSPARCELLE,Q.2 : Message lorsque la parcelle initiale est remplacée,string,
PKViti_2019,PKViti2019_definitif,EAU,3.1 Présence d’un cours d’eau sur la parcelle ou adjacent à celle-ci,bool,
PKViti_2019,PKViti2019_definitif,TAMPON,3.1.1 Présence d’une bande tampon le long du cours d’eau,bool,
PKViti_2019,PKViti2019_definitif,HAIE,3.2 Présence d’une haie sur au moins un des côtés,bool,
PKViti_2019,PKViti2019_definitif,EQUIPIRR,3.3 Equipée pour irrigation,bool,
PKViti_2019,PKViti2019_definitif,PARCIRR,3.3.1 Irrigation de la parcelle,bool,
PKViti_2019,PKViti2019_definitif,DRAINP,3.4 Equipée d’un drain,bool,
PKViti_2019,PKViti2019_definitif,SOLAUTRLIB,3.5 Libellé d'un autre type de sol,string,
PKViti_2019,PKViti2019_definitif,SOLPH,3.6 PH du sol,int64,PKViti2019_definitif__SOLPH
PKViti_2019,PKViti2019_definitif,PENTE,3.7 Niveau de la pente,int64,PKViti2019_definitif__PENTE
PKViti_2019,PKViti2019_definitif,TERRASSE,3.7.1 Aménagement en terrasse,bool,
PKViti_2019,PKViti2019_definitif,COMMENT_ENVIR,Commentaire de l'écran environnement de la parcelle,string,
PKViti_2019,PKViti2019_definitif,SOLPROFOND,3.7 Profondeur du sol,int64,PKViti2019_definitif__SOLPROFOND
